poly_idx,time,admin,adm0_a3,var
0,2015-07-02 12:00:00,Afghanistan,AFG,285.8389637305945
0,2016-07-02 12:00:00,Afghanistan,AFG,285.10235755197033
0,2017-07-02 12:00:00,Afghanistan,AFG,285.2043571937019
0,2018-07-02 12:00:00,Afghanistan,AFG,286.0496472759004
0,2019-07-02 12:00:00,Afghanistan,AFG,285.4514681531697
0,2020-07-02 12:00:00,Afghanistan,AFG,286.33429225411237
0,2021-07-02 12:00:00,Afghanistan,AFG,285.657919876424
0,2022-07-02 12:00:00,Afghanistan,AFG,286.7636265856196
0,2023-07-02 12:00:00,Afghanistan,AFG,285.85587215772966
0,2024-07-02 12:00:00,Afghanistan,AFG,286.2734050081544
0,2025-07-02 12:00:00,Afghanistan,AFG,285.64047700690384
0,2026-07-02 12:00:00,Afghanistan,AFG,286.1777122035954
0,2027-07-02 12:00:00,Afghanistan,AFG,287.06991320406473
0,2028-07-02 12:00:00,Afghanistan,AFG,286.6668938398024
0,2029-07-02 12:00:00,Afghanistan,AFG,287.06009921618204
0,2030-07-02 12:00:00,Afghanistan,AFG,287.290509302249
0,2031-07-02 12:00:00,Afghanistan,AFG,286.4062585059034
0,2032-07-02 12:00:00,Afghanistan,AFG,285.86804138663746
0,2033-07-02 12:00:00,Afghanistan,AFG,287.73357297520346
0,2034-07-02 12:00:00,Afghanistan,AFG,286.8153056724033
0,2035-07-02 12:00:00,Afghanistan,AFG,287.3485738859198
0,2036-07-02 12:00:00,Afghanistan,AFG,287.5167482118522
0,2037-07-02 12:00:00,Afghanistan,AFG,287.07162595003547
0,2038-07-02 12:00:00,Afghanistan,AFG,286.9250975083285
0,2039-07-02 12:00:00,Afghanistan,AFG,288.15500379171067
0,2040-07-02 12:00:00,Afghanistan,AFG,286.7250586295346
0,2041-07-02 12:00:00,Afghanistan,AFG,286.6845984468542
0,2042-07-02 12:00:00,Afghanistan,AFG,287.37378577529995
0,2043-07-02 12:00:00,Afghanistan,AFG,286.4736704164099
0,2044-07-02 12:00:00,Afghanistan,AFG,286.83925381277555
