poly_idx,time,admin,adm0_a3,var
0,1950-07-02 12:00:00,Afghanistan,AFG,284.8976123802353
0,1951-07-02 12:00:00,Afghanistan,AFG,285.1673179600459
0,1952-07-02 12:00:00,Afghanistan,AFG,285.7148312787438
0,1953-07-02 12:00:00,Afghanistan,AFG,284.4504318215526
0,1954-07-02 12:00:00,Afghanistan,AFG,284.4567158556779
0,1955-07-02 12:00:00,Afghanistan,AFG,283.61768541186177
0,1956-07-02 12:00:00,Afghanistan,AFG,284.07163863979605
0,1957-07-02 12:00:00,Afghanistan,AFG,285.4015129687668
0,1958-07-02 12:00:00,Afghanistan,AFG,285.3152591814433
0,1959-07-02 12:00:00,Afghanistan,AFG,285.60227247941583
0,1960-07-02 12:00:00,Afghanistan,AFG,284.7048121597004
0,1961-07-02 12:00:00,Afghanistan,AFG,285.2060690134084
0,1962-07-02 12:00:00,Afghanistan,AFG,284.26775258693823
0,1963-07-02 12:00:00,Afghanistan,AFG,285.14312390544615
0,1964-07-02 12:00:00,Afghanistan,AFG,284.62966967313906
0,1965-07-02 12:00:00,Afghanistan,AFG,284.1701508379795
0,1966-07-02 12:00:00,Afghanistan,AFG,284.9623558356596
0,1967-07-02 12:00:00,Afghanistan,AFG,284.0814408158388
0,1968-07-02 12:00:00,Afghanistan,AFG,284.6572308979977
0,1969-07-02 12:00:00,Afghanistan,AFG,284.76055767354416
0,1970-07-02 12:00:00,Afghanistan,AFG,283.9685628967867
0,1971-07-02 12:00:00,Afghanistan,AFG,284.61937918857205
0,1972-07-02 12:00:00,Afghanistan,AFG,284.3287587177655
0,1973-07-02 12:00:00,Afghanistan,AFG,285.2783073707424
0,1974-07-02 12:00:00,Afghanistan,AFG,284.71859090779316
0,1975-07-02 12:00:00,Afghanistan,AFG,285.0193564885616
0,1976-07-02 12:00:00,Afghanistan,AFG,283.78566817897376
0,1977-07-02 12:00:00,Afghanistan,AFG,284.9330397091104
0,1978-07-02 12:00:00,Afghanistan,AFG,285.31358632701637
0,1979-07-02 12:00:00,Afghanistan,AFG,283.7473647237076
0,1980-07-02 12:00:00,Afghanistan,AFG,284.4178103692532
0,1981-07-02 12:00:00,Afghanistan,AFG,284.50714865645415
0,1982-07-02 12:00:00,Afghanistan,AFG,283.9918281443757
0,1983-07-02 12:00:00,Afghanistan,AFG,283.5517161601553
0,1984-07-02 12:00:00,Afghanistan,AFG,283.485029286562
0,1985-07-02 12:00:00,Afghanistan,AFG,283.8034420756976
0,1986-07-02 12:00:00,Afghanistan,AFG,284.7237101968513
0,1987-07-02 12:00:00,Afghanistan,AFG,284.69712549489094
0,1988-07-02 12:00:00,Afghanistan,AFG,285.2904564564683
0,1989-07-02 12:00:00,Afghanistan,AFG,284.9161879647025
0,1990-07-02 12:00:00,Afghanistan,AFG,285.1734784035357
0,1991-07-02 12:00:00,Afghanistan,AFG,284.8307431932299
0,1992-07-02 12:00:00,Afghanistan,AFG,284.0975057373495
0,1993-07-02 12:00:00,Afghanistan,AFG,284.98951265212304
0,1994-07-02 12:00:00,Afghanistan,AFG,285.00143336533927
0,1995-07-02 12:00:00,Afghanistan,AFG,285.14204865425097
0,1996-07-02 12:00:00,Afghanistan,AFG,285.2150114757473
0,1997-07-02 12:00:00,Afghanistan,AFG,285.4139258569088
0,1998-07-02 12:00:00,Afghanistan,AFG,285.67264767277294
0,1999-07-02 12:00:00,Afghanistan,AFG,284.43938999731336
0,2000-07-02 12:00:00,Afghanistan,AFG,285.6353819032923
0,2001-07-02 12:00:00,Afghanistan,AFG,284.855049004711
0,2002-07-02 12:00:00,Afghanistan,AFG,285.345069148696
0,2003-07-02 12:00:00,Afghanistan,AFG,285.0226379156828
0,2004-07-02 12:00:00,Afghanistan,AFG,284.9897094530871
0,2005-07-02 12:00:00,Afghanistan,AFG,285.61743463372494
0,2006-07-02 12:00:00,Afghanistan,AFG,285.1528024050427
0,2007-07-02 12:00:00,Afghanistan,AFG,285.3374267160528
0,2008-07-02 12:00:00,Afghanistan,AFG,285.2993775187272
0,2009-07-02 12:00:00,Afghanistan,AFG,284.61951374918476
0,2010-07-02 12:00:00,Afghanistan,AFG,285.7455246705068
0,2011-07-02 12:00:00,Afghanistan,AFG,284.98856771587134
0,2012-07-02 12:00:00,Afghanistan,AFG,285.4369143757637
0,2013-07-02 12:00:00,Afghanistan,AFG,285.34974071956407
0,2014-07-02 12:00:00,Afghanistan,AFG,284.79902788146757
1,1950-07-02 12:00:00,Angola,AGO,295.4609177600192
1,1951-07-02 12:00:00,Angola,AGO,295.26894476611545
1,1952-07-02 12:00:00,Angola,AGO,295.20296647054465
1,1953-07-02 12:00:00,Angola,AGO,295.0176258185038
1,1954-07-02 12:00:00,Angola,AGO,295.18849706686655
1,1955-07-02 12:00:00,Angola,AGO,295.4095055036475
1,1956-07-02 12:00:00,Angola,AGO,295.3393293210814
1,1957-07-02 12:00:00,Angola,AGO,295.55989757600685
1,1958-07-02 12:00:00,Angola,AGO,295.2878414262632
1,1959-07-02 12:00:00,Angola,AGO,295.2154931461781
1,1960-07-02 12:00:00,Angola,AGO,295.18790142506856
1,1961-07-02 12:00:00,Angola,AGO,295.328063301877
1,1962-07-02 12:00:00,Angola,AGO,295.2016387598432
1,1963-07-02 12:00:00,Angola,AGO,295.194777347925
1,1964-07-02 12:00:00,Angola,AGO,295.2324372796825
1,1965-07-02 12:00:00,Angola,AGO,295.29479367824854
1,1966-07-02 12:00:00,Angola,AGO,295.3092192084979
1,1967-07-02 12:00:00,Angola,AGO,295.23583218329253
1,1968-07-02 12:00:00,Angola,AGO,295.20115801641515
1,1969-07-02 12:00:00,Angola,AGO,295.33703529724454
1,1970-07-02 12:00:00,Angola,AGO,295.27586824338255
1,1971-07-02 12:00:00,Angola,AGO,295.35984761406974
1,1972-07-02 12:00:00,Angola,AGO,295.35180605549397
1,1973-07-02 12:00:00,Angola,AGO,295.5333762219038
1,1974-07-02 12:00:00,Angola,AGO,295.1690867488107
1,1975-07-02 12:00:00,Angola,AGO,295.3691015721444
1,1976-07-02 12:00:00,Angola,AGO,295.46905375204665
1,1977-07-02 12:00:00,Angola,AGO,295.1984135384599
1,1978-07-02 12:00:00,Angola,AGO,295.4621627309431
1,1979-07-02 12:00:00,Angola,AGO,295.5052126413807
1,1980-07-02 12:00:00,Angola,AGO,295.47525062257955
1,1981-07-02 12:00:00,Angola,AGO,295.4334014901929
1,1982-07-02 12:00:00,Angola,AGO,295.2246768455303
1,1983-07-02 12:00:00,Angola,AGO,295.3359996041764
1,1984-07-02 12:00:00,Angola,AGO,295.3883800787101
1,1985-07-02 12:00:00,Angola,AGO,295.31161216595393
1,1986-07-02 12:00:00,Angola,AGO,295.5692568771444
1,1987-07-02 12:00:00,Angola,AGO,295.3342879507614
1,1988-07-02 12:00:00,Angola,AGO,295.6983719514205
1,1989-07-02 12:00:00,Angola,AGO,295.6030614950243
1,1990-07-02 12:00:00,Angola,AGO,295.69799161704356
1,1991-07-02 12:00:00,Angola,AGO,295.5230556467663
1,1992-07-02 12:00:00,Angola,AGO,295.38018980588106
1,1993-07-02 12:00:00,Angola,AGO,295.3534176682492
1,1994-07-02 12:00:00,Angola,AGO,295.438824113804
1,1995-07-02 12:00:00,Angola,AGO,295.5606312939435
1,1996-07-02 12:00:00,Angola,AGO,295.37202495071887
1,1997-07-02 12:00:00,Angola,AGO,295.6231825912709
1,1998-07-02 12:00:00,Angola,AGO,295.793785457539
1,1999-07-02 12:00:00,Angola,AGO,295.74902914934313
1,2000-07-02 12:00:00,Angola,AGO,295.7552318497811
1,2001-07-02 12:00:00,Angola,AGO,295.7750813615877
1,2002-07-02 12:00:00,Angola,AGO,295.89713207325565
1,2003-07-02 12:00:00,Angola,AGO,296.0181830171577
1,2004-07-02 12:00:00,Angola,AGO,296.02494832845144
1,2005-07-02 12:00:00,Angola,AGO,295.67502103687394
1,2006-07-02 12:00:00,Angola,AGO,295.89246639806333
1,2007-07-02 12:00:00,Angola,AGO,295.99172522620694
1,2008-07-02 12:00:00,Angola,AGO,295.94760636513706
1,2009-07-02 12:00:00,Angola,AGO,295.7031170904951
1,2010-07-02 12:00:00,Angola,AGO,295.6149874471509
1,2011-07-02 12:00:00,Angola,AGO,295.88025982282005
1,2012-07-02 12:00:00,Angola,AGO,295.87494430554534
1,2013-07-02 12:00:00,Angola,AGO,296.0702847888959
1,2014-07-02 12:00:00,Angola,AGO,295.95597651094863
2,1950-07-02 12:00:00,Albania,ALB,286.06582937170083
2,1951-07-02 12:00:00,Albania,ALB,285.49414998822994
2,1952-07-02 12:00:00,Albania,ALB,286.09923950292637
2,1953-07-02 12:00:00,Albania,ALB,286.54007899296545
2,1954-07-02 12:00:00,Albania,ALB,285.67891608112126
2,1955-07-02 12:00:00,Albania,ALB,285.96592874106585
2,1956-07-02 12:00:00,Albania,ALB,284.38406026359354
2,1957-07-02 12:00:00,Albania,ALB,285.3829003786486
2,1958-07-02 12:00:00,Albania,ALB,285.77576750759266
2,1959-07-02 12:00:00,Albania,ALB,286.1681030022185
2,1960-07-02 12:00:00,Albania,ALB,285.7974509272002
2,1961-07-02 12:00:00,Albania,ALB,285.9472513684755
2,1962-07-02 12:00:00,Albania,ALB,285.8184672858424
2,1963-07-02 12:00:00,Albania,ALB,286.3508302997079
2,1964-07-02 12:00:00,Albania,ALB,285.850952812229
2,1965-07-02 12:00:00,Albania,ALB,285.5210986005736
2,1966-07-02 12:00:00,Albania,ALB,285.5183240482713
2,1967-07-02 12:00:00,Albania,ALB,286.4426454147711
2,1968-07-02 12:00:00,Albania,ALB,285.7613246602395
2,1969-07-02 12:00:00,Albania,ALB,286.78168505789495
2,1970-07-02 12:00:00,Albania,ALB,285.3006338494364
2,1971-07-02 12:00:00,Albania,ALB,284.6168073307806
2,1972-07-02 12:00:00,Albania,ALB,286.3036287593018
2,1973-07-02 12:00:00,Albania,ALB,285.05452902514884
2,1974-07-02 12:00:00,Albania,ALB,285.5499298137014
2,1975-07-02 12:00:00,Albania,ALB,285.06379752435646
2,1976-07-02 12:00:00,Albania,ALB,285.22093193149664
2,1977-07-02 12:00:00,Albania,ALB,285.2451735759303
2,1978-07-02 12:00:00,Albania,ALB,285.35512421258585
2,1979-07-02 12:00:00,Albania,ALB,287.1187054628376
2,1980-07-02 12:00:00,Albania,ALB,286.2957246808772
2,1981-07-02 12:00:00,Albania,ALB,286.13925612371236
2,1982-07-02 12:00:00,Albania,ALB,285.95101422043393
2,1983-07-02 12:00:00,Albania,ALB,284.16533783729966
2,1984-07-02 12:00:00,Albania,ALB,285.57638370826066
2,1985-07-02 12:00:00,Albania,ALB,285.8262136631624
2,1986-07-02 12:00:00,Albania,ALB,286.1254644554548
2,1987-07-02 12:00:00,Albania,ALB,285.7617581226733
2,1988-07-02 12:00:00,Albania,ALB,286.2907747733846
2,1989-07-02 12:00:00,Albania,ALB,286.7332981236638
2,1990-07-02 12:00:00,Albania,ALB,285.81454855935345
2,1991-07-02 12:00:00,Albania,ALB,286.82420450143223
2,1992-07-02 12:00:00,Albania,ALB,286.1776673138485
2,1993-07-02 12:00:00,Albania,ALB,286.2839747575772
2,1994-07-02 12:00:00,Albania,ALB,286.1623858779725
2,1995-07-02 12:00:00,Albania,ALB,286.2468745552899
2,1996-07-02 12:00:00,Albania,ALB,286.9293258724621
2,1997-07-02 12:00:00,Albania,ALB,285.81518342328
2,1998-07-02 12:00:00,Albania,ALB,286.8592812473835
2,1999-07-02 12:00:00,Albania,ALB,286.7858271265983
2,2000-07-02 12:00:00,Albania,ALB,286.55328695962015
2,2001-07-02 12:00:00,Albania,ALB,285.9911477281145
