poly_idx,time,admin,adm0_a3,var
0,1950-07-02 12:00:00,Afghanistan,AFG,283.63913162326315
0,1951-07-02 12:00:00,Afghanistan,AFG,282.7846956876835
0,1952-07-02 12:00:00,Afghanistan,AFG,283.51850269860495
0,1953-07-02 12:00:00,Afghanistan,AFG,283.54720648316527
0,1954-07-02 12:00:00,Afghanistan,AFG,283.2558041931231
0,1955-07-02 12:00:00,Afghanistan,AFG,284.897935274102
0,1956-07-02 12:00:00,Afghanistan,AFG,284.13111070119163
0,1957-07-02 12:00:00,Afghanistan,AFG,284.78966470732956
0,1958-07-02 12:00:00,Afghanistan,AFG,284.1113606985112
0,1959-07-02 12:00:00,Afghanistan,AFG,283.74864170294325
0,1960-07-02 12:00:00,Afghanistan,AFG,284.1884166392253
0,1961-07-02 12:00:00,Afghanistan,AFG,284.6463323573168
0,1962-07-02 12:00:00,Afghanistan,AFG,284.3562846437209
0,1963-07-02 12:00:00,Afghanistan,AFG,282.91608346415626
0,1964-07-02 12:00:00,Afghanistan,AFG,283.9337648166846
0,1965-07-02 12:00:00,Afghanistan,AFG,283.961875696698
0,1966-07-02 12:00:00,Afghanistan,AFG,283.57088119655015
0,1967-07-02 12:00:00,Afghanistan,AFG,283.15107035437734
0,1968-07-02 12:00:00,Afghanistan,AFG,283.62918146201685
0,1969-07-02 12:00:00,Afghanistan,AFG,282.7662123058464
0,1970-07-02 12:00:00,Afghanistan,AFG,282.68708457280866
0,1971-07-02 12:00:00,Afghanistan,AFG,283.2138418100066
0,1972-07-02 12:00:00,Afghanistan,AFG,283.2922971085491
0,1973-07-02 12:00:00,Afghanistan,AFG,284.4918621500462
0,1974-07-02 12:00:00,Afghanistan,AFG,282.30933529401364
0,1975-07-02 12:00:00,Afghanistan,AFG,282.6542712595788
0,1976-07-02 12:00:00,Afghanistan,AFG,282.33757509809305
0,1977-07-02 12:00:00,Afghanistan,AFG,283.0339021053463
0,1978-07-02 12:00:00,Afghanistan,AFG,282.8281906778605
0,1979-07-02 12:00:00,Afghanistan,AFG,283.8618696842286
0,1980-07-02 12:00:00,Afghanistan,AFG,284.1765882465537
0,1981-07-02 12:00:00,Afghanistan,AFG,284.2312625445754
0,1982-07-02 12:00:00,Afghanistan,AFG,283.0772599338835
0,1983-07-02 12:00:00,Afghanistan,AFG,284.1223228821607
0,1984-07-02 12:00:00,Afghanistan,AFG,283.4897522697374
0,1985-07-02 12:00:00,Afghanistan,AFG,284.1099569031284
0,1986-07-02 12:00:00,Afghanistan,AFG,284.1665749930657
0,1987-07-02 12:00:00,Afghanistan,AFG,283.10216418533304
0,1988-07-02 12:00:00,Afghanistan,AFG,284.42942061027424
0,1989-07-02 12:00:00,Afghanistan,AFG,284.21976663916644
0,1990-07-02 12:00:00,Afghanistan,AFG,283.009086601964
0,1991-07-02 12:00:00,Afghanistan,AFG,283.6368733999359
0,1992-07-02 12:00:00,Afghanistan,AFG,283.90998422683595
0,1993-07-02 12:00:00,Afghanistan,AFG,282.6633542754793
0,1994-07-02 12:00:00,Afghanistan,AFG,283.8958164553129
0,1995-07-02 12:00:00,Afghanistan,AFG,284.6951808043105
0,1996-07-02 12:00:00,Afghanistan,AFG,285.71981275037615
0,1997-07-02 12:00:00,Afghanistan,AFG,284.29799414783025
0,1998-07-02 12:00:00,Afghanistan,AFG,284.02581822095686
0,1999-07-02 12:00:00,Afghanistan,AFG,286.0218288875204
0,2000-07-02 12:00:00,Afghanistan,AFG,285.11409945723403
0,2001-07-02 12:00:00,Afghanistan,AFG,285.6268603795524
0,2002-07-02 12:00:00,Afghanistan,AFG,285.5032429857699
0,2003-07-02 12:00:00,Afghanistan,AFG,285.16709115080545
0,2004-07-02 12:00:00,Afghanistan,AFG,284.8496963883706
0,2005-07-02 12:00:00,Afghanistan,AFG,284.53513599797105
0,2006-07-02 12:00:00,Afghanistan,AFG,284.89005083597954
0,2007-07-02 12:00:00,Afghanistan,AFG,285.4315649330023
0,2008-07-02 12:00:00,Afghanistan,AFG,284.0587806273011
0,2009-07-02 12:00:00,Afghanistan,AFG,284.95185306805234
0,2010-07-02 12:00:00,Afghanistan,AFG,284.71307610339215
0,2011-07-02 12:00:00,Afghanistan,AFG,286.28104966131434
0,2012-07-02 12:00:00,Afghanistan,AFG,285.0035854416473
0,2013-07-02 12:00:00,Afghanistan,AFG,285.4683610070396
0,2014-07-02 12:00:00,Afghanistan,AFG,285.9562705461216
1,1950-07-02 12:00:00,Angola,AGO,295.0213913950047
1,1951-07-02 12:00:00,Angola,AGO,294.7526124284571
1,1952-07-02 12:00:00,Angola,AGO,294.3075625691298
1,1953-07-02 12:00:00,Angola,AGO,295.24447199206475
1,1954-07-02 12:00:00,Angola,AGO,295.26012161508555
1,1955-07-02 12:00:00,Angola,AGO,294.6112435394749
1,1956-07-02 12:00:00,Angola,AGO,294.73808910525486
1,1957-07-02 12:00:00,Angola,AGO,295.28319400489846
1,1958-07-02 12:00:00,Angola,AGO,295.17439755450033
1,1959-07-02 12:00:00,Angola,AGO,295.29817832605465
1,1960-07-02 12:00:00,Angola,AGO,295.19365086036913
1,1961-07-02 12:00:00,Angola,AGO,294.86429587999737
1,1962-07-02 12:00:00,Angola,AGO,294.7248193042913
1,1963-07-02 12:00:00,Angola,AGO,294.7947120437111
1,1964-07-02 12:00:00,Angola,AGO,294.8338354745851
1,1965-07-02 12:00:00,Angola,AGO,295.1222188199177
