poly_idx,time,admin,adm0_a3,var
0,1950-07-02 12:00:00,Afghanistan,AFG,285.234558470359
0,1951-07-02 12:00:00,Afghanistan,AFG,284.07994030861596
0,1952-07-02 12:00:00,Afghanistan,AFG,283.74703386523413
0,1953-07-02 12:00:00,Afghanistan,AFG,283.6813889255459
0,1954-07-02 12:00:00,Afghanistan,AFG,285.2611009787434
0,1955-07-02 12:00:00,Afghanistan,AFG,284.0596966645348
0,1956-07-02 12:00:00,Afghanistan,AFG,284.24729259447224
0,1957-07-02 12:00:00,Afghanistan,AFG,283.5806107693125
0,1958-07-02 12:00:00,Afghanistan,AFG,286.1102010443644
0,1959-07-02 12:00:00,Afghanistan,AFG,284.23987517275737
0,1960-07-02 12:00:00,Afghanistan,AFG,284.5389417095755
0,1961-07-02 12:00:00,Afghanistan,AFG,285.23874908462597
0,1962-07-02 12:00:00,Afghanistan,AFG,283.2814029115098
0,1963-07-02 12:00:00,Afghanistan,AFG,284.94480383777005
0,1964-07-02 12:00:00,Afghanistan,AFG,284.92910225688263
0,1965-07-02 12:00:00,Afghanistan,AFG,286.132484957475
0,1966-07-02 12:00:00,Afghanistan,AFG,282.9563084522224
0,1967-07-02 12:00:00,Afghanistan,AFG,283.52635280228077
0,1968-07-02 12:00:00,Afghanistan,AFG,284.0036064633913
0,1969-07-02 12:00:00,Afghanistan,AFG,285.6944110888026
0,1970-07-02 12:00:00,Afghanistan,AFG,282.8727380699024
0,1971-07-02 12:00:00,Afghanistan,AFG,285.46024173601955
0,1972-07-02 12:00:00,Afghanistan,AFG,284.48275026759245
0,1973-07-02 12:00:00,Afghanistan,AFG,283.8044389306398
0,1974-07-02 12:00:00,Afghanistan,AFG,283.48170295635776
0,1975-07-02 12:00:00,Afghanistan,AFG,283.1638874188515
0,1976-07-02 12:00:00,Afghanistan,AFG,284.9933332461328
0,1977-07-02 12:00:00,Afghanistan,AFG,283.9290052901328
0,1978-07-02 12:00:00,Afghanistan,AFG,283.3639359301611
0,1979-07-02 12:00:00,Afghanistan,AFG,285.53792089177347
0,1980-07-02 12:00:00,Afghanistan,AFG,284.8725970842453
0,1981-07-02 12:00:00,Afghanistan,AFG,285.5391814897203
0,1982-07-02 12:00:00,Afghanistan,AFG,284.88784926766397
0,1983-07-02 12:00:00,Afghanistan,AFG,285.01395352961504
0,1984-07-02 12:00:00,Afghanistan,AFG,284.30569082864014
0,1985-07-02 12:00:00,Afghanistan,AFG,284.0496301654193
0,1986-07-02 12:00:00,Afghanistan,AFG,284.1948265682632
0,1987-07-02 12:00:00,Afghanistan,AFG,285.06187076200143
0,1988-07-02 12:00:00,Afghanistan,AFG,284.06289151668955
0,1989-07-02 12:00:00,Afghanistan,AFG,285.4282784912523
0,1990-07-02 12:00:00,Afghanistan,AFG,284.16759109678895
0,1991-07-02 12:00:00,Afghanistan,AFG,285.19545899481835
0,1992-07-02 12:00:00,Afghanistan,AFG,284.4052613520987
0,1993-07-02 12:00:00,Afghanistan,AFG,283.94299597771715
0,1994-07-02 12:00:00,Afghanistan,AFG,283.4771449640137
0,1995-07-02 12:00:00,Afghanistan,AFG,285.3342009980692
0,1996-07-02 12:00:00,Afghanistan,AFG,284.209411362917
0,1997-07-02 12:00:00,Afghanistan,AFG,283.3746140549148
0,1998-07-02 12:00:00,Afghanistan,AFG,285.0728255784909
0,1999-07-02 12:00:00,Afghanistan,AFG,284.3447457447861
0,2000-07-02 12:00:00,Afghanistan,AFG,285.2970230430145
0,2001-07-02 12:00:00,Afghanistan,AFG,285.02286739913546
0,2002-07-02 12:00:00,Afghanistan,AFG,285.43659615233594
0,2003-07-02 12:00:00,Afghanistan,AFG,285.342123101724
0,2004-07-02 12:00:00,Afghanistan,AFG,286.16433622586203
0,2005-07-02 12:00:00,Afghanistan,AFG,284.3404902703113
0,2006-07-02 12:00:00,Afghanistan,AFG,284.22042927761163
0,2007-07-02 12:00:00,Afghanistan,AFG,284.6180090929448
0,2008-07-02 12:00:00,Afghanistan,AFG,286.4727783281203
0,2009-07-02 12:00:00,Afghanistan,AFG,285.213784134594
0,2010-07-02 12:00:00,Afghanistan,AFG,286.0210701845184
0,2011-07-02 12:00:00,Afghanistan,AFG,285.25592565141864
0,2012-07-02 12:00:00,Afghanistan,AFG,286.52038238554513
0,2013-07-02 12:00:00,Afghanistan,AFG,284.727131021064
0,2014-07-02 12:00:00,Afghanistan,AFG,285.70826148514317
1,1950-07-02 12:00:00,Angola,AGO,295.08601488143574
1,1951-07-02 12:00:00,Angola,AGO,295.0055903400338
1,1952-07-02 12:00:00,Angola,AGO,295.0955464859608
1,1953-07-02 12:00:00,Angola,AGO,294.9545463341971
1,1954-07-02 12:00:00,Angola,AGO,294.91701927101406
1,1955-07-02 12:00:00,Angola,AGO,295.03778108216267
1,1956-07-02 12:00:00,Angola,AGO,295.1587690273391
1,1957-07-02 12:00:00,Angola,AGO,295.25548487194806
1,1958-07-02 12:00:00,Angola,AGO,295.2009385084105
1,1959-07-02 12:00:00,Angola,AGO,294.8680507296405
1,1960-07-02 12:00:00,Angola,AGO,294.8504334412869
1,1961-07-02 12:00:00,Angola,AGO,294.93390164585117
1,1962-07-02 12:00:00,Angola,AGO,295.3939607323372
1,1963-07-02 12:00:00,Angola,AGO,295.1854770064839
1,1964-07-02 12:00:00,Angola,AGO,294.75473169472446
1,1965-07-02 12:00:00,Angola,AGO,294.6063758158208
1,1966-07-02 12:00:00,Angola,AGO,294.73077173532965
1,1967-07-02 12:00:00,Angola,AGO,294.83134129993607
1,1968-07-02 12:00:00,Angola,AGO,295.33567824019553
1,1969-07-02 12:00:00,Angola,AGO,294.73216527284643
1,1970-07-02 12:00:00,Angola,AGO,294.9066681790768
1,1971-07-02 12:00:00,Angola,AGO,294.7912641174751
1,1972-07-02 12:00:00,Angola,AGO,294.9225872272889
1,1973-07-02 12:00:00,Angola,AGO,295.0199396657795
1,1974-07-02 12:00:00,Angola,AGO,295.05714234862705
1,1975-07-02 12:00:00,Angola,AGO,295.4089867746821
1,1976-07-02 12:00:00,Angola,AGO,294.9469517107325
1,1977-07-02 12:00:00,Angola,AGO,294.9942675640381
1,1978-07-02 12:00:00,Angola,AGO,295.49198849050384
1,1979-07-02 12:00:00,Angola,AGO,295.2028879318915
1,1980-07-02 12:00:00,Angola,AGO,294.9798357471054
1,1981-07-02 12:00:00,Angola,AGO,295.13506131145954
1,1982-07-02 12:00:00,Angola,AGO,295.22791701552677
1,1983-07-02 12:00:00,Angola,AGO,295.4536084170153
1,1984-07-02 12:00:00,Angola,AGO,295.7732795443849
1,1985-07-02 12:00:00,Angola,AGO,295.497181526572
1,1986-07-02 12:00:00,Angola,AGO,295.0793862652312
1,1987-07-02 12:00:00,Angola,AGO,295.2520227396893
1,1988-07-02 12:00:00,Angola,AGO,295.28234500120874
1,1989-07-02 12:00:00,Angola,AGO,295.3960452420636
1,1990-07-02 12:00:00,Angola,AGO,295.3886032835092
1,1991-07-02 12:00:00,Angola,AGO,295.43031185018685
1,1992-07-02 12:00:00,Angola,AGO,295.1942559796957
1,1993-07-02 12:00:00,Angola,AGO,295.5752168178063
1,1994-07-02 12:00:00,Angola,AGO,295.78994268071983
1,1995-07-02 12:00:00,Angola,AGO,295.2302678051055
1,1996-07-02 12:00:00,Angola,AGO,294.983557165933
1,1997-07-02 12:00:00,Angola,AGO,295.36241611706413
1,1998-07-02 12:00:00,Angola,AGO,295.55955635737274
1,1999-07-02 12:00:00,Angola,AGO,296.0474767987462
1,2000-07-02 12:00:00,Angola,AGO,295.9295721477129
1,2001-07-02 12:00:00,Angola,AGO,295.3587864087568
1,2002-07-02 12:00:00,Angola,AGO,295.3689681689272
1,2003-07-02 12:00:00,Angola,AGO,296.0495490740861
1,2004-07-02 12:00:00,Angola,AGO,296.2725272630375
1,2005-07-02 12:00:00,Angola,AGO,295.64106067078194
1,2006-07-02 12:00:00,Angola,AGO,295.3948078376392
1,2007-07-02 12:00:00,Angola,AGO,295.3832231865666
1,2008-07-02 12:00:00,Angola,AGO,296.1073525510901
1,2009-07-02 12:00:00,Angola,AGO,296.14386240766044
1,2010-07-02 12:00:00,Angola,AGO,295.2893729666673
1,2011-07-02 12:00:00,Angola,AGO,295.34799594468956
1,2012-07-02 12:00:00,Angola,AGO,295.91912493346075
1,2013-07-02 12:00:00,Angola,AGO,296.3792675428018
1,2014-07-02 12:00:00,Angola,AGO,296.12862448316906
2,1950-07-02 12:00:00,Albania,ALB,285.4039695726103
2,1951-07-02 12:00:00,Albania,ALB,285.7690261789296
2,1952-07-02 12:00:00,Albania,ALB,286.1381593734332
2,1953-07-02 12:00:00,Albania,ALB,286.8053314174418
2,1954-07-02 12:00:00,Albania,ALB,285.769348053886
2,1955-07-02 12:00:00,Albania,ALB,285.8136299635649
2,1956-07-02 12:00:00,Albania,ALB,287.18729916717496
2,1957-07-02 12:00:00,Albania,ALB,286.2242094397092
2,1958-07-02 12:00:00,Albania,ALB,286.6568070519863
2,1959-07-02 12:00:00,Albania,ALB,287.07911272281325
2,1960-07-02 12:00:00,Albania,ALB,286.37227598042193
2,1961-07-02 12:00:00,Albania,ALB,285.8903372745342
2,1962-07-02 12:00:00,Albania,ALB,286.14661481977953
2,1963-07-02 12:00:00,Albania,ALB,286.4293573022715
2,1964-07-02 12:00:00,Albania,ALB,286.52475696835467
2,1965-07-02 12:00:00,Albania,ALB,286.11559269101053
2,1966-07-02 12:00:00,Albania,ALB,285.66752671565035
2,1967-07-02 12:00:00,Albania,ALB,285.6156331956249
2,1968-07-02 12:00:00,Albania,ALB,286.3236127447845
2,1969-07-02 12:00:00,Albania,ALB,286.3972018500027
2,1970-07-02 12:00:00,Albania,ALB,285.76741390036347
2,1971-07-02 12:00:00,Albania,ALB,286.39927004729094
2,1972-07-02 12:00:00,Albania,ALB,285.2718079863489
2,1973-07-02 12:00:00,Albania,ALB,285.44041305678417
2,1974-07-02 12:00:00,Albania,ALB,285.195979020464
2,1975-07-02 12:00:00,Albania,ALB,285.9078453830388
2,1976-07-02 12:00:00,Albania,ALB,286.4234250122687
2,1977-07-02 12:00:00,Albania,ALB,284.8894319282969
2,1978-07-02 12:00:00,Albania,ALB,286.1898956945414
2,1979-07-02 12:00:00,Albania,ALB,284.8676822788887
2,1980-07-02 12:00:00,Albania,ALB,284.97982979329424
2,1981-07-02 12:00:00,Albania,ALB,285.74924575141273
2,1982-07-02 12:00:00,Albania,ALB,284.70468476150984
2,1983-07-02 12:00:00,Albania,ALB,285.43735321571813
2,1984-07-02 12:00:00,Albania,ALB,286.3075782418352
2,1985-07-02 12:00:00,Albania,ALB,285.83111317371464
2,1986-07-02 12:00:00,Albania,ALB,284.35811583319486
2,1987-07-02 12:00:00,Albania,ALB,284.12437030968675
2,1988-07-02 12:00:00,Albania,ALB,286.21607505029857
2,1989-07-02 12:00:00,Albania,ALB,286.0976927528008
2,1990-07-02 12:00:00,Albania,ALB,286.287856603177
2,1991-07-02 12:00:00,Albania,ALB,286.14548334437046
2,1992-07-02 12:00:00,Albania,ALB,286.54436874459697
2,1993-07-02 12:00:00,Albania,ALB,284.6864137049119
2,1994-07-02 12:00:00,Albania,ALB,286.0919242854842
2,1995-07-02 12:00:00,Albania,ALB,285.71923894166036
2,1996-07-02 12:00:00,Albania,ALB,286.7329008855347
2,1997-07-02 12:00:00,Albania,ALB,285.9510768689753
2,1998-07-02 12:00:00,Albania,ALB,285.6466091292101
2,1999-07-02 12:00:00,Albania,ALB,286.3815284427586
2,2000-07-02 12:00:00,Albania,ALB,286.87819790373425
2,2001-07-02 12:00:00,Albania,ALB,286.31339140895744
2,2002-07-02 12:00:00,Albania,ALB,285.3539335630727
2,2003-07-02 12:00:00,Albania,ALB,285.67032343077983
2,2004-07-02 12:00:00,Albania,ALB,285.70246620713294
2,2005-07-02 12:00:00,Albania,ALB,286.4040942046044
2,2006-07-02 12:00:00,Albania,ALB,286.0135066204752
2,2007-07-02 12:00:00,Albania,ALB,286.5640488523383
2,2008-07-02 12:00:00,Albania,ALB,286.7581306884273
2,2009-07-02 12:00:00,Albania,ALB,287.1888357192172
2,2010-07-02 12:00:00,Albania,ALB,287.829011209182
2,2011-07-02 12:00:00,Albania,ALB,287.7875902064397
2,2012-07-02 12:00:00,Albania,ALB,286.7169569391592
2,2013-07-02 12:00:00,Albania,ALB,287.1577005425566
2,2014-07-02 12:00:00,Albania,ALB,286.897941795923
3,1950-07-02 12:00:00,United Arab Emirates,ARE,300.53369606522807
3,1951-07-02 12:00:00,United Arab Emirates,ARE,299.9318356394593
3,1952-07-02 12:00:00,United Arab Emirates,ARE,300.203721643571
3,1953-07-02 12:00:00,United Arab Emirates,ARE,300.15349319810207
3,1954-07-02 12:00:00,United Arab Emirates,ARE,300.2780196779696
3,1955-07-02 12:00:00,United Arab Emirates,ARE,300.3392901284364
3,1956-07-02 12:00:00,United Arab Emirates,ARE,300.3749931778281
3,1957-07-02 12:00:00,United Arab Emirates,ARE,300.2318613692596
3,1958-07-02 12:00:00,United Arab Emirates,ARE,300.745079018758
3,1959-07-02 12:00:00,United Arab Emirates,ARE,300.0910418592873
3,1960-07-02 12:00:00,United Arab Emirates,ARE,300.12159706003627
3,1961-07-02 12:00:00,United Arab Emirates,ARE,300.1063335944879
3,1962-07-02 12:00:00,United Arab Emirates,ARE,299.6155448668782
