poly_idx,time,admin,adm0_a3,var
0,2015-07-02 12:00:00,Afghanistan,AFG,284.5693684098922
0,2016-07-02 12:00:00,Afghanistan,AFG,284.6512689485902
0,2017-07-02 12:00:00,Afghanistan,AFG,285.2968037326545
0,2018-07-02 12:00:00,Afghanistan,AFG,286.0705555340234
0,2019-07-02 12:00:00,Afghanistan,AFG,285.78929621393127
0,2020-07-02 12:00:00,Afghanistan,AFG,287.2967018731709
0,2021-07-02 12:00:00,Afghanistan,AFG,285.26942701934
0,2022-07-02 12:00:00,Afghanistan,AFG,285.1874141114549
0,2023-07-02 12:00:00,Afghanistan,AFG,285.2944144461962
0,2024-07-02 12:00:00,Afghanistan,AFG,285.6934760863588
0,2025-07-02 12:00:00,Afghanistan,AFG,286.0597138337561
0,2026-07-02 12:00:00,Afghanistan,AFG,286.47849499237856
0,2027-07-02 12:00:00,Afghanistan,AFG,285.56733071436287
0,2028-07-02 12:00:00,Afghanistan,AFG,286.796440262274
0,2029-07-02 12:00:00,Afghanistan,AFG,286.461849758784
0,2030-07-02 12:00:00,Afghanistan,AFG,285.88348371307507
0,2031-07-02 12:00:00,Afghanistan,AFG,285.68698777430706
0,2032-07-02 12:00:00,Afghanistan,AFG,286.35184997090744
0,2033-07-02 12:00:00,Afghanistan,AFG,286.07961666283984
0,2034-07-02 12:00:00,Afghanistan,AFG,285.34474217968256
0,2035-07-02 12:00:00,Afghanistan,AFG,286.8846469393693
0,2036-07-02 12:00:00,Afghanistan,AFG,287.0870134950846
0,2037-07-02 12:00:00,Afghanistan,AFG,286.82414890828846
0,2038-07-02 12:00:00,Afghanistan,AFG,286.3637783256505
0,2039-07-02 12:00:00,Afghanistan,AFG,284.95249358154007
0,2040-07-02 12:00:00,Afghanistan,AFG,286.95655286595286
0,2041-07-02 12:00:00,Afghanistan,AFG,286.0996596150299
0,2042-07-02 12:00:00,Afghanistan,AFG,285.51074392642056
0,2043-07-02 12:00:00,Afghanistan,AFG,286.7388861611191
0,2044-07-02 12:00:00,Afghanistan,AFG,286.36178876453505
0,2045-07-02 12:00:00,Afghanistan,AFG,286.23309287732945
0,2046-07-02 12:00:00,Afghanistan,AFG,286.1780569898858
0,2047-07-02 12:00:00,Afghanistan,AFG,286.3782336400343
0,2048-07-02 12:00:00,Afghanistan,AFG,286.6691787679644
0,2049-07-02 12:00:00,Afghanistan,AFG,286.40941142580255
0,2050-07-02 12:00:00,Afghanistan,AFG,285.2966774800349
0,2051-07-02 12:00:00,Afghanistan,AFG,286.2440430915479
0,2052-07-02 12:00:00,Afghanistan,AFG,287.02633158954114
0,2053-07-02 12:00:00,Afghanistan,AFG,285.6283328459148
0,2054-07-02 12:00:00,Afghanistan,AFG,286.5861983197697
0,2055-07-02 12:00:00,Afghanistan,AFG,286.36793760138283
0,2056-07-02 12:00:00,Afghanistan,AFG,286.04123279759375
0,2057-07-02 12:00:00,Afghanistan,AFG,287.5505222489731
0,2058-07-02 12:00:00,Afghanistan,AFG,287.5653595322452
0,2059-07-02 12:00:00,Afghanistan,AFG,287.07078460577566
0,2060-07-02 12:00:00,Afghanistan,AFG,287.41547806424137
0,2061-07-02 12:00:00,Afghanistan,AFG,285.5175652611525
0,2062-07-02 12:00:00,Afghanistan,AFG,287.09386087265926
0,2063-07-02 12:00:00,Afghanistan,AFG,287.3128813464832
0,2064-07-02 12:00:00,Afghanistan,AFG,285.5476957992294
0,2065-07-02 12:00:00,Afghanistan,AFG,285.86539832303504
0,2066-07-02 12:00:00,Afghanistan,AFG,285.81051105138
0,2067-07-02 12:00:00,Afghanistan,AFG,286.7024514940014
0,2068-07-02 12:00:00,Afghanistan,AFG,287.4516663480644
0,2069-07-02 12:00:00,Afghanistan,AFG,288.00446620150126
0,2070-07-02 12:00:00,Afghanistan,AFG,286.89269104839195
0,2071-07-02 12:00:00,Afghanistan,AFG,287.46525085650387
0,2072-07-02 12:00:00,Afghanistan,AFG,288.0624134932993
0,2073-07-02 12:00:00,Afghanistan,AFG,287.2382093843555
0,2074-07-02 12:00:00,Afghanistan,AFG,287.13711687710924
0,2075-07-02 12:00:00,Afghanistan,AFG,286.2839305985018
0,2076-07-02 12:00:00,Afghanistan,AFG,287.25382344584017
0,2077-07-02 12:00:00,Afghanistan,AFG,287.39556256894656
0,2078-07-02 12:00:00,Afghanistan,AFG,285.82018532292113
0,2079-07-02 12:00:00,Afghanistan,AFG,286.9996285322115
0,2080-07-02 12:00:00,Afghanistan,AFG,286.53316363144626
0,2081-07-02 12:00:00,Afghanistan,AFG,287.62316942198487
0,2082-07-02 12:00:00,Afghanistan,AFG,287.18549543272934
0,2083-07-02 12:00:00,Afghanistan,AFG,285.3460935052318
0,2084-07-02 12:00:00,Afghanistan,AFG,286.6559227929102
0,2085-07-02 12:00:00,Afghanistan,AFG,285.8646083825186
0,2086-07-02 12:00:00,Afghanistan,AFG,286.0851861619266
0,2087-07-02 12:00:00,Afghanistan,AFG,286.9478055230492
0,2088-07-02 12:00:00,Afghanistan,AFG,287.66902895493047
0,2089-07-02 12:00:00,Afghanistan,AFG,285.4363006734994
0,2090-07-02 12:00:00,Afghanistan,AFG,285.7224130600565
0,2091-07-02 12:00:00,Afghanistan,AFG,287.03462566139984
0,2092-07-02 12:00:00,Afghanistan,AFG,286.35305663437975
0,2093-07-02 12:00:00,Afghanistan,AFG,286.02579370597095
0,2094-07-02 12:00:00,Afghanistan,AFG,286.5413721078813
0,2095-07-02 12:00:00,Afghanistan,AFG,287.09901406005883
0,2096-07-02 12:00:00,Afghanistan,AFG,287.76521864764175
0,2097-07-02 12:00:00,Afghanistan,AFG,287.36011418041494
0,2098-07-02 12:00:00,Afghanistan,AFG,287.20498423376006
0,2099-07-02 12:00:00,Afghanistan,AFG,287.8022006772101
0,2100-07-02 12:00:00,Afghanistan,AFG,287.0862748412421
1,2015-07-02 12:00:00,Angola,AGO,296.28104055084924
1,2016-07-02 12:00:00,Angola,AGO,296.1842756060894
1,2017-07-02 12:00:00,Angola,AGO,296.0564290424463
1,2018-07-02 12:00:00,Angola,AGO,296.50584343615105
1,2019-07-02 12:00:00,Angola,AGO,296.0813565660572
1,2020-07-02 12:00:00,Angola,AGO,295.8994773210335
1,2021-07-02 12:00:00,Angola,AGO,296.25807370355835
