poly_idx,time,admin,adm0_a3,var
0,2015-07-02 12:00:00,Afghanistan,AFG,285.05088261869906
0,2016-07-02 12:00:00,Afghanistan,AFG,286.1718477102257
0,2017-07-02 12:00:00,Afghanistan,AFG,284.6255565408328
0,2018-07-02 12:00:00,Afghanistan,AFG,286.49428109585557
0,2019-07-02 12:00:00,Afghanistan,AFG,285.9302701061665
0,2020-07-02 12:00:00,Afghanistan,AFG,286.10976611063194
0,2021-07-02 12:00:00,Afghanistan,AFG,285.94246464439
0,2022-07-02 12:00:00,Afghanistan,AFG,286.0549000170356
0,2023-07-02 12:00:00,Afghanistan,AFG,285.18143485964623
0,2024-07-02 12:00:00,Afghanistan,AFG,284.94067568286937
0,2025-07-02 12:00:00,Afghanistan,AFG,284.9910343781759
0,2026-07-02 12:00:00,Afghanistan,AFG,285.5233304520786
0,2027-07-02 12:00:00,Afghanistan,AFG,287.11969346828687
0,2028-07-02 12:00:00,Afghanistan,AFG,285.30555271211335
0,2029-07-02 12:00:00,Afghanistan,AFG,286.99995838540156
0,2030-07-02 12:00:00,Afghanistan,AFG,285.76841862791196
0,2031-07-02 12:00:00,Afghanistan,AFG,286.2885636663584
0,2032-07-02 12:00:00,Afghanistan,AFG,286.05311615436574
0,2033-07-02 12:00:00,Afghanistan,AFG,286.1660342194314
0,2034-07-02 12:00:00,Afghanistan,AFG,285.6660632807342
0,2035-07-02 12:00:00,Afghanistan,AFG,285.7157507252877
0,2036-07-02 12:00:00,Afghanistan,AFG,285.966439970863
0,2037-07-02 12:00:00,Afghanistan,AFG,286.8150616339735
0,2038-07-02 12:00:00,Afghanistan,AFG,286.7027781899243
0,2039-07-02 12:00:00,Afghanistan,AFG,287.3470515526025
0,2040-07-02 12:00:00,Afghanistan,AFG,287.13500559184655
0,2041-07-02 12:00:00,Afghanistan,AFG,286.3244607016073
0,2042-07-02 12:00:00,Afghanistan,AFG,286.8180894561027
0,2043-07-02 12:00:00,Afghanistan,AFG,286.86931548479913
0,2044-07-02 12:00:00,Afghanistan,AFG,286.84157224911144
0,2045-07-02 12:00:00,Afghanistan,AFG,286.6329115194842
0,2046-07-02 12:00:00,Afghanistan,AFG,287.1918013084577
0,2047-07-02 12:00:00,Afghanistan,AFG,287.4681128013935
0,2048-07-02 12:00:00,Afghanistan,AFG,286.2004497575775
0,2049-07-02 12:00:00,Afghanistan,AFG,286.9921663697401
0,2050-07-02 12:00:00,Afghanistan,AFG,287.54496965690134
0,2051-07-02 12:00:00,Afghanistan,AFG,287.5326831971749
0,2052-07-02 12:00:00,Afghanistan,AFG,287.38833143925325
0,2053-07-02 12:00:00,Afghanistan,AFG,287.87814932982855
0,2054-07-02 12:00:00,Afghanistan,AFG,287.64177736014994
0,2055-07-02 12:00:00,Afghanistan,AFG,288.27564909000466
0,2056-07-02 12:00:00,Afghanistan,AFG,288.1935203713881
0,2057-07-02 12:00:00,Afghanistan,AFG,287.32113830861186
0,2058-07-02 12:00:00,Afghanistan,AFG,288.47888108819785
0,2059-07-02 12:00:00,Afghanistan,AFG,287.87500354942614
0,2060-07-02 12:00:00,Afghanistan,AFG,288.51799256671893
0,2061-07-02 12:00:00,Afghanistan,AFG,288.63772876296076
0,2062-07-02 12:00:00,Afghanistan,AFG,288.66795476670643
0,2063-07-02 12:00:00,Afghanistan,AFG,288.66919539594784
0,2064-07-02 12:00:00,Afghanistan,AFG,287.6899183707806
0,2065-07-02 12:00:00,Afghanistan,AFG,288.95131537675974
0,2066-07-02 12:00:00,Afghanistan,AFG,289.304076078716
0,2067-07-02 12:00:00,Afghanistan,AFG,288.68131300313337
0,2068-07-02 12:00:00,Afghanistan,AFG,289.0142406011756
0,2069-07-02 12:00:00,Afghanistan,AFG,288.852228400901
0,2070-07-02 12:00:00,Afghanistan,AFG,289.63728455014416
0,2071-07-02 12:00:00,Afghanistan,AFG,289.15613129551696
0,2072-07-02 12:00:00,Afghanistan,AFG,289.7102426179952
0,2073-07-02 12:00:00,Afghanistan,AFG,289.16494490658147
0,2074-07-02 12:00:00,Afghanistan,AFG,289.52287671522913
0,2075-07-02 12:00:00,Afghanistan,AFG,288.9990685058454
0,2076-07-02 12:00:00,Afghanistan,AFG,289.8073568124447
0,2077-07-02 12:00:00,Afghanistan,AFG,288.38755654823126
0,2078-07-02 12:00:00,Afghanistan,AFG,288.96673961787513
0,2079-07-02 12:00:00,Afghanistan,AFG,289.6105046606404
0,2080-07-02 12:00:00,Afghanistan,AFG,289.63110449175866
0,2081-07-02 12:00:00,Afghanistan,AFG,290.2934954651223
0,2082-07-02 12:00:00,Afghanistan,AFG,290.25390212792587
0,2083-07-02 12:00:00,Afghanistan,AFG,289.73060292242843
0,2084-07-02 12:00:00,Afghanistan,AFG,289.434428193535
0,2085-07-02 12:00:00,Afghanistan,AFG,289.5806359880242
0,2086-07-02 12:00:00,Afghanistan,AFG,289.9500389374181
0,2087-07-02 12:00:00,Afghanistan,AFG,290.03530742535855
0,2088-07-02 12:00:00,Afghanistan,AFG,290.2129129038832
0,2089-07-02 12:00:00,Afghanistan,AFG,289.78444038053374
0,2090-07-02 12:00:00,Afghanistan,AFG,290.0028786499549
0,2091-07-02 12:00:00,Afghanistan,AFG,289.0860431538664
0,2092-07-02 12:00:00,Afghanistan,AFG,290.13458647348415
0,2093-07-02 12:00:00,Afghanistan,AFG,290.51818550235765
0,2094-07-02 12:00:00,Afghanistan,AFG,290.0859706393066
0,2095-07-02 12:00:00,Afghanistan,AFG,289.5968835686774
0,2096-07-02 12:00:00,Afghanistan,AFG,289.9981324857646
0,2097-07-02 12:00:00,Afghanistan,AFG,290.8535231324028
0,2098-07-02 12:00:00,Afghanistan,AFG,291.19374957965135
0,2099-07-02 12:00:00,Afghanistan,AFG,289.9774931316322
0,2100-07-02 12:00:00,Afghanistan,AFG,291.5860947849466
1,2015-07-02 12:00:00,Angola,AGO,295.92662877218675
1,2016-07-02 12:00:00,Angola,AGO,295.9483706283315
1,2017-07-02 12:00:00,Angola,AGO,295.9792013356013
1,2018-07-02 12:00:00,Angola,AGO,295.83671775853094
1,2019-07-02 12:00:00,Angola,AGO,296.1837034367309
1,2020-07-02 12:00:00,Angola,AGO,296.00791541338486
1,2021-07-02 12:00:00,Angola,AGO,295.96506247438396
1,2022-07-02 12:00:00,Angola,AGO,296.0433606257952
1,2023-07-02 12:00:00,Angola,AGO,296.2383300372013
1,2024-07-02 12:00:00,Angola,AGO,296.15087147105623
1,2025-07-02 12:00:00,Angola,AGO,296.2085779313377
1,2026-07-02 12:00:00,Angola,AGO,296.11676757434464
1,2027-07-02 12:00:00,Angola,AGO,296.304310646612
1,2028-07-02 12:00:00,Angola,AGO,296.4637928760332
1,2029-07-02 12:00:00,Angola,AGO,296.2812296149953
1,2030-07-02 12:00:00,Angola,AGO,296.2568827412722
1,2031-07-02 12:00:00,Angola,AGO,296.366977731248
1,2032-07-02 12:00:00,Angola,AGO,296.3309954784096
1,2033-07-02 12:00:00,Angola,AGO,296.3220473510231
1,2034-07-02 12:00:00,Angola,AGO,296.6470872992884
1,2035-07-02 12:00:00,Angola,AGO,296.4188681149207
1,2036-07-02 12:00:00,Angola,AGO,296.42727323313824
1,2037-07-02 12:00:00,Angola,AGO,296.7557096173777
1,2038-07-02 12:00:00,Angola,AGO,296.6638142880352
1,2039-07-02 12:00:00,Angola,AGO,296.71424136078497
1,2040-07-02 12:00:00,Angola,AGO,296.52919144926034
1,2041-07-02 12:00:00,Angola,AGO,296.83285332767014
1,2042-07-02 12:00:00,Angola,AGO,296.8602336993384
1,2043-07-02 12:00:00,Angola,AGO,296.67510385379984
1,2044-07-02 12:00:00,Angola,AGO,296.89193290242474
1,2045-07-02 12:00:00,Angola,AGO,297.0979006573479
1,2046-07-02 12:00:00,Angola,AGO,297.09971496516687
1,2047-07-02 12:00:00,Angola,AGO,297.21353190956125
1,2048-07-02 12:00:00,Angola,AGO,297.0752243379367
1,2049-07-02 12:00:00,Angola,AGO,297.18460071716936
1,2050-07-02 12:00:00,Angola,AGO,297.4015880993238
1,2051-07-02 12:00:00,Angola,AGO,297.51659148686804
1,2052-07-02 12:00:00,Angola,AGO,297.0373325150476
1,2053-07-02 12:00:00,Angola,AGO,297.35553671166764
1,2054-07-02 12:00:00,Angola,AGO,297.2456456418789
1,2055-07-02 12:00:00,Angola,AGO,296.97979658786323
1,2056-07-02 12:00:00,Angola,AGO,297.3881424739942
1,2057-07-02 12:00:00,Angola,AGO,297.25237604201726
1,2058-07-02 12:00:00,Angola,AGO,297.2841260903379
1,2059-07-02 12:00:00,Angola,AGO,297.400565088296
1,2060-07-02 12:00:00,Angola,AGO,297.52946109974897
1,2061-07-02 12:00:00,Angola,AGO,297.51720614313115
1,2062-07-02 12:00:00,Angola,AGO,297.39829870536505
1,2063-07-02 12:00:00,Angola,AGO,297.46281667814145
1,2064-07-02 12:00:00,Angola,AGO,297.5869663135461
1,2065-07-02 12:00:00,Angola,AGO,297.7818073076522
1,2066-07-02 12:00:00,Angola,AGO,297.8239433464035
1,2067-07-02 12:00:00,Angola,AGO,297.68477579861093
1,2068-07-02 12:00:00,Angola,AGO,297.87281089740014
1,2069-07-02 12:00:00,Angola,AGO,297.8758325185105
1,2070-07-02 12:00:00,Angola,AGO,298.03553139490566
1,2071-07-02 12:00:00,Angola,AGO,297.95796834306753
1,2072-07-02 12:00:00,Angola,AGO,297.9979312058038
1,2073-07-02 12:00:00,Angola,AGO,298.2622801238087
1,2074-07-02 12:00:00,Angola,AGO,298.0901156850575
1,2075-07-02 12:00:00,Angola,AGO,298.1789755451856
1,2076-07-02 12:00:00,Angola,AGO,298.27881021104815
1,2077-07-02 12:00:00,Angola,AGO,298.21886591253394
1,2078-07-02 12:00:00,Angola,AGO,298.28446785474324
1,2079-07-02 12:00:00,Angola,AGO,298.27379942965507
1,2080-07-02 12:00:00,Angola,AGO,298.3545854550107
1,2081-07-02 12:00:00,Angola,AGO,298.93129631067524
1,2082-07-02 12:00:00,Angola,AGO,298.67198336974405
1,2083-07-02 12:00:00,Angola,AGO,298.48065479266097
1,2084-07-02 12:00:00,Angola,AGO,298.5755816972066
1,2085-07-02 12:00:00,Angola,AGO,298.9603030816288
1,2086-07-02 12:00:00,Angola,AGO,298.83034689112014
1,2087-07-02 12:00:00,Angola,AGO,298.7051885078017
1,2088-07-02 12:00:00,Angola,AGO,298.88517574032363
1,2089-07-02 12:00:00,Angola,AGO,299.01624598365333
1,2090-07-02 12:00:00,Angola,AGO,298.75205714335794
1,2091-07-02 12:00:00,Angola,AGO,298.960632400812
1,2092-07-02 12:00:00,Angola,AGO,299.0573361395244
1,2093-07-02 12:00:00,Angola,AGO,299.1795853714326
1,2094-07-02 12:00:00,Angola,AGO,299.2071562292859
1,2095-07-02 12:00:00,Angola,AGO,299.25035123541636
1,2096-07-02 12:00:00,Angola,AGO,299.1941939239079
1,2097-07-02 12:00:00,Angola,AGO,299.35675323099093
1,2098-07-02 12:00:00,Angola,AGO,299.3219629230817
1,2099-07-02 12:00:00,Angola,AGO,299.30143784236026
1,2100-07-02 12:00:00,Angola,AGO,299.3301610503208
2,2015-07-02 12:00:00,Albania,ALB,287.1988597944107
2,2016-07-02 12:00:00,Albania,ALB,286.67732315646344
2,2017-07-02 12:00:00,Albania,ALB,287.00099875697833
2,2018-07-02 12:00:00,Albania,ALB,285.69883603369055
2,2019-07-02 12:00:00,Albania,ALB,285.96848771764223
2,2020-07-02 12:00:00,Albania,ALB,287.30137121366187
2,2021-07-02 12:00:00,Albania,ALB,287.49258410999727
2,2022-07-02 12:00:00,Albania,ALB,287.43919799030107
2,2023-07-02 12:00:00,Albania,ALB,286.7921935848478
2,2024-07-02 12:00:00,Albania,ALB,286.34304329543556
2,2025-07-02 12:00:00,Albania,ALB,286.9200175120448
2,2026-07-02 12:00:00,Albania,ALB,287.45853534247624
2,2027-07-02 12:00:00,Albania,ALB,287.0509910703109
2,2028-07-02 12:00:00,Albania,ALB,287.1620555980962
2,2029-07-02 12:00:00,Albania,ALB,287.455189247978
2,2030-07-02 12:00:00,Albania,ALB,287.0090608068127
2,2031-07-02 12:00:00,Albania,ALB,287.66534157721316
2,2032-07-02 12:00:00,Albania,ALB,287.14969464377486
2,2033-07-02 12:00:00,Albania,ALB,287.31681569514416
2,2034-07-02 12:00:00,Albania,ALB,286.98489270997504
2,2035-07-02 12:00:00,Albania,ALB,287.065758308761
2,2036-07-02 12:00:00,Albania,ALB,287.4772380122809
2,2037-07-02 12:00:00,Albania,ALB,288.8008161576261
2,2038-07-02 12:00:00,Albania,ALB,288.0581257451327
2,2039-07-02 12:00:00,Albania,ALB,287.80313957428115
2,2040-07-02 12:00:00,Albania,ALB,287.80160193075176
2,2041-07-02 12:00:00,Albania,ALB,287.9903869889993
2,2042-07-02 12:00:00,Albania,ALB,287.96487862216725
2,2043-07-02 12:00:00,Albania,ALB,289.19892183724875
2,2044-07-02 12:00:00,Albania,ALB,287.8894851419239
2,2045-07-02 12:00:00,Albania,ALB,288.3811332237262
2,2046-07-02 12:00:00,Albania,ALB,288.7218208815778
2,2047-07-02 12:00:00,Albania,ALB,287.67669371400063
2,2048-07-02 12:00:00,Albania,ALB,288.1919432470865
2,2049-07-02 12:00:00,Albania,ALB,288.0762617805241
2,2050-07-02 12:00:00,Albania,ALB,288.6756245724347
2,2051-07-02 12:00:00,Albania,ALB,288.6512726576774
2,2052-07-02 12:00:00,Albania,ALB,288.57122586965
2,2053-07-02 12:00:00,Albania,ALB,288.31276492105485
2,2054-07-02 12:00:00,Albania,ALB,289.107169519676
2,2055-07-02 12:00:00,Albania,ALB,288.978115300522
2,2056-07-02 12:00:00,Albania,ALB,289.0197060845289
2,2057-07-02 12:00:00,Albania,ALB,289.39575230936845
2,2058-07-02 12:00:00,Albania,ALB,289.84855547953487
2,2059-07-02 12:00:00,Albania,ALB,288.8559394592605
2,2060-07-02 12:00:00,Albania,ALB,287.9439377991443
2,2061-07-02 12:00:00,Albania,ALB,288.50623504268583
2,2062-07-02 12:00:00,Albania,ALB,289.0668039321041
2,2063-07-02 12:00:00,Albania,ALB,289.8279734879388
2,2064-07-02 12:00:00,Albania,ALB,289.9748267044908
2,2065-07-02 12:00:00,Albania,ALB,289.828398777975
2,2066-07-02 12:00:00,Albania,ALB,289.6036650005339
2,2067-07-02 12:00:00,Albania,ALB,289.9496734819318
2,2068-07-02 12:00:00,Albania,ALB,290.430850164735
2,2069-07-02 12:00:00,Albania,ALB,290.12054628976125
2,2070-07-02 12:00:00,Albania,ALB,289.5318948978042
2,2071-07-02 12:00:00,Albania,ALB,289.3365617476678
2,2072-07-02 12:00:00,Albania,ALB,290.54254724061843
2,2073-07-02 12:00:00,Albania,ALB,290.5132990849633
2,2074-07-02 12:00:00,Albania,ALB,289.6796349590034
2,2075-07-02 12:00:00,Albania,ALB,290.30669128988507
2,2076-07-02 12:00:00,Albania,ALB,289.3126807182916
2,2077-07-02 12:00:00,Albania,ALB,290.6586832034266
2,2078-07-02 12:00:00,Albania,ALB,289.4743830922688
2,2079-07-02 12:00:00,Albania,ALB,290.455371506586
2,2080-07-02 12:00:00,Albania,ALB,290.53758920206315
2,2081-07-02 12:00:00,Albania,ALB,289.98744804836593
2,2082-07-02 12:00:00,Albania,ALB,290.1093852458927
2,2083-07-02 12:00:00,Albania,ALB,291.1972375290176
2,2084-07-02 12:00:00,Albania,ALB,291.2387097618989
2,2085-07-02 12:00:00,Albania,ALB,290.2967597494406
2,2086-07-02 12:00:00,Albania,ALB,290.14052530037003
2,2087-07-02 12:00:00,Albania,ALB,290.1157112711053
2,2088-07-02 12:00:00,Albania,ALB,290.2147336708044
2,2089-07-02 12:00:00,Albania,ALB,291.0117932375587
2,2090-07-02 12:00:00,Albania,ALB,290.7466014632131
2,2091-07-02 12:00:00,Albania,ALB,291.17858354074394
2,2092-07-02 12:00:00,Albania,ALB,290.05313267012815
2,2093-07-02 12:00:00,Albania,ALB,290.7871295000551
2,2094-07-02 12:00:00,Albania,ALB,291.857705786628
2,2095-07-02 12:00:00,Albania,ALB,291.0682259917807
2,2096-07-02 12:00:00,Albania,ALB,290.81455992684715
2,2097-07-02 12:00:00,Albania,ALB,290.86269513354773
2,2098-07-02 12:00:00,Albania,ALB,290.51845258354547
2,2099-07-02 12:00:00,Albania,ALB,292.2808919007997
2,2100-07-02 12:00:00,Albania,ALB,291.3421995892681
3,2015-07-02 12:00:00,United Arab Emirates,ARE,301.1502366255402
3,2016-07-02 12:00:00,United Arab Emirates,ARE,301.84438521768936
3,2017-07-02 12:00:00,United Arab Emirates,ARE,301.4884846905436
3,2018-07-02 12:00:00,United Arab Emirates,ARE,303.0802548407632
3,2019-07-02 12:00:00,United Arab Emirates,ARE,301.6096973378177
3,2020-07-02 12:00:00,United Arab Emirates,ARE,301.53376512413337
3,2021-07-02 12:00:00,United Arab Emirates,ARE,301.1920349464975
3,2022-07-02 12:00:00,United Arab Emirates,ARE,301.43685610447955
3,2023-07-02 12:00:00,United Arab Emirates,ARE,301.7522055352916
3,2024-07-02 12:00:00,United Arab Emirates,ARE,300.9431366640218
3,2025-07-02 12:00:00,United Arab Emirates,ARE,300.7806304434083
3,2026-07-02 12:00:00,United Arab Emirates,ARE,301.25779417086807
3,2027-07-02 12:00:00,United Arab Emirates,ARE,302.6584380479549
3,2028-07-02 12:00:00,United Arab Emirates,ARE,302.01164650444775
3,2029-07-02 12:00:00,United Arab Emirates,ARE,301.6873785886751
3,2030-07-02 12:00:00,United Arab Emirates,ARE,302.7085224464045
3,2031-07-02 12:00:00,United Arab Emirates,ARE,303.4177224996582
3,2032-07-02 12:00:00,United Arab Emirates,ARE,302.4152250429407
3,2033-07-02 12:00:00,United Arab Emirates,ARE,301.7435470350615
3,2034-07-02 12:00:00,United Arab Emirates,ARE,301.0884672968487
3,2035-07-02 12:00:00,United Arab Emirates,ARE,302.098012985864
3,2036-07-02 12:00:00,United Arab Emirates,ARE,301.75139256969766
3,2037-07-02 12:00:00,United Arab Emirates,ARE,302.8159965358812
3,2038-07-02 12:00:00,United Arab Emirates,ARE,302.3728086120857
3,2039-07-02 12:00:00,United Arab Emirates,ARE,302.9496593110452
3,2040-07-02 12:00:00,United Arab Emirates,ARE,303.79724857909457
3,2041-07-02 12:00:00,United Arab Emirates,ARE,301.7435358700258
3,2042-07-02 12:00:00,United Arab Emirates,ARE,302.4925983504935
3,2043-07-02 12:00:00,United Arab Emirates,ARE,302.4752887901816
3,2044-07-02 12:00:00,United Arab Emirates,ARE,302.7068860460291
3,2045-07-02 12:00:00,United Arab Emirates,ARE,301.78970038298615
3,2046-07-02 12:00:00,United Arab Emirates,ARE,302.64827162519316
3,2047-07-02 12:00:00,United Arab Emirates,ARE,302.7663015735605
3,2048-07-02 12:00:00,United Arab Emirates,ARE,302.2367536737149
