poly_idx,time,admin,adm0_a3,var
0,1950-07-02 12:00:00,Afghanistan,AFG,284.8139799999201
0,1951-07-02 12:00:00,Afghanistan,AFG,284.60580264144284
0,1952-07-02 12:00:00,Afghanistan,AFG,284.3646325834431
0,1953-07-02 12:00:00,Afghanistan,AFG,284.1696190903408
0,1954-07-02 12:00:00,Afghanistan,AFG,284.4995784282675
0,1955-07-02 12:00:00,Afghanistan,AFG,284.24454497791936
0,1956-07-02 12:00:00,Afghanistan,AFG,283.855648182062
0,1957-07-02 12:00:00,Afghanistan,AFG,284.31418403390444
0,1958-07-02 12:00:00,Afghanistan,AFG,283.806655702412
0,1959-07-02 12:00:00,Afghanistan,AFG,284.6292861612492
0,1960-07-02 12:00:00,Afghanistan,AFG,284.1047972819998
0,1961-07-02 12:00:00,Afghanistan,AFG,285.5116628454813
0,1962-07-02 12:00:00,Afghanistan,AFG,284.33821228064437
0,1963-07-02 12:00:00,Afghanistan,AFG,283.9890166928822
0,1964-07-02 12:00:00,Afghanistan,AFG,284.04741315265585
0,1965-07-02 12:00:00,Afghanistan,AFG,284.2713068594885
0,1966-07-02 12:00:00,Afghanistan,AFG,283.8800978539462
0,1967-07-02 12:00:00,Afghanistan,AFG,283.7014346919737
0,1968-07-02 12:00:00,Afghanistan,AFG,283.6701660278392
0,1969-07-02 12:00:00,Afghanistan,AFG,284.0599667673747
0,1970-07-02 12:00:00,Afghanistan,AFG,285.21894676523755
0,1971-07-02 12:00:00,Afghanistan,AFG,283.3828355278282
0,1972-07-02 12:00:00,Afghanistan,AFG,284.6486718387244
0,1973-07-02 12:00:00,Afghanistan,AFG,283.87338480786246
0,1974-07-02 12:00:00,Afghanistan,AFG,284.7350254189549
0,1975-07-02 12:00:00,Afghanistan,AFG,284.7922419614004
0,1976-07-02 12:00:00,Afghanistan,AFG,284.53650742072847
0,1977-07-02 12:00:00,Afghanistan,AFG,284.1957617348806
0,1978-07-02 12:00:00,Afghanistan,AFG,284.13701089590273
0,1979-07-02 12:00:00,Afghanistan,AFG,284.3329437565139
0,1980-07-02 12:00:00,Afghanistan,AFG,284.0760540689012
0,1981-07-02 12:00:00,Afghanistan,AFG,284.31859737496853
0,1982-07-02 12:00:00,Afghanistan,AFG,283.70286733271996
0,1983-07-02 12:00:00,Afghanistan,AFG,283.93868040193706
0,1984-07-02 12:00:00,Afghanistan,AFG,284.30594677311257
0,1985-07-02 12:00:00,Afghanistan,AFG,284.11936022710614
0,1986-07-02 12:00:00,Afghanistan,AFG,285.07941447035046
0,1987-07-02 12:00:00,Afghanistan,AFG,285.14133062381774
0,1988-07-02 12:00:00,Afghanistan,AFG,284.63088960136076
0,1989-07-02 12:00:00,Afghanistan,AFG,284.2818105805792
0,1990-07-02 12:00:00,Afghanistan,AFG,285.34772527343006
0,1991-07-02 12:00:00,Afghanistan,AFG,284.45344704235265
0,1992-07-02 12:00:00,Afghanistan,AFG,283.4180133218581
0,1993-07-02 12:00:00,Afghanistan,AFG,285.3809887616929
0,1994-07-02 12:00:00,Afghanistan,AFG,284.0332680889227
0,1995-07-02 12:00:00,Afghanistan,AFG,285.338629515339
0,1996-07-02 12:00:00,Afghanistan,AFG,284.86086428118034
0,1997-07-02 12:00:00,Afghanistan,AFG,285.0737386759426
0,1998-07-02 12:00:00,Afghanistan,AFG,285.7442671547416
0,1999-07-02 12:00:00,Afghanistan,AFG,286.1024482334515
0,2000-07-02 12:00:00,Afghanistan,AFG,284.8667790052464
0,2001-07-02 12:00:00,Afghanistan,AFG,284.5858134057329
0,2002-07-02 12:00:00,Afghanistan,AFG,284.6696298683613
0,2003-07-02 12:00:00,Afghanistan,AFG,285.0795069522724
0,2004-07-02 12:00:00,Afghanistan,AFG,285.02216825471635
0,2005-07-02 12:00:00,Afghanistan,AFG,285.1182139021181
0,2006-07-02 12:00:00,Afghanistan,AFG,284.3783537701911
0,2007-07-02 12:00:00,Afghanistan,AFG,284.5593362935822
0,2008-07-02 12:00:00,Afghanistan,AFG,284.8242101025896
0,2009-07-02 12:00:00,Afghanistan,AFG,285.80681595964444
0,2010-07-02 12:00:00,Afghanistan,AFG,285.2064691282957
0,2011-07-02 12:00:00,Afghanistan,AFG,285.4315766106286
0,2012-07-02 12:00:00,Afghanistan,AFG,285.06494104052837
0,2013-07-02 12:00:00,Afghanistan,AFG,285.7145620689107
0,2014-07-02 12:00:00,Afghanistan,AFG,285.3938476565535
1,1950-07-02 12:00:00,Angola,AGO,295.22193814238994
1,1951-07-02 12:00:00,Angola,AGO,295.36213385722544
1,1952-07-02 12:00:00,Angola,AGO,295.81970289653333
1,1953-07-02 12:00:00,Angola,AGO,295.2683649672973
1,1954-07-02 12:00:00,Angola,AGO,294.72883771031263
1,1955-07-02 12:00:00,Angola,AGO,295.32020474029986
1,1956-07-02 12:00:00,Angola,AGO,295.0814879176622
1,1957-07-02 12:00:00,Angola,AGO,294.88465135052115
1,1958-07-02 12:00:00,Angola,AGO,295.0425442291899
1,1959-07-02 12:00:00,Angola,AGO,295.12450862807356
1,1960-07-02 12:00:00,Angola,AGO,295.55774444844894
1,1961-07-02 12:00:00,Angola,AGO,295.9630213831747
1,1962-07-02 12:00:00,Angola,AGO,295.3773801851337
