poly_idx,time,admin,adm0_a3,var
0,2015-07-02 12:00:00,Afghanistan,AFG,285.5876485657091
0,2016-07-02 12:00:00,Afghanistan,AFG,285.41458193714976
0,2017-07-02 12:00:00,Afghanistan,AFG,286.19970670788854
0,2018-07-02 12:00:00,Afghanistan,AFG,285.36155802247475
0,2019-07-02 12:00:00,Afghanistan,AFG,286.0194153946838
0,2020-07-02 12:00:00,Afghanistan,AFG,286.44508996554396
0,2021-07-02 12:00:00,Afghanistan,AFG,284.98538357010466
0,2022-07-02 12:00:00,Afghanistan,AFG,285.50978956167774
0,2023-07-02 12:00:00,Afghanistan,AFG,285.08779951230105
0,2024-07-02 12:00:00,Afghanistan,AFG,286.01882654925845
0,2025-07-02 12:00:00,Afghanistan,AFG,286.1497651556398
0,2026-07-02 12:00:00,Afghanistan,AFG,286.470776651315
0,2027-07-02 12:00:00,Afghanistan,AFG,285.54932941200985
0,2028-07-02 12:00:00,Afghanistan,AFG,286.21844546954156
0,2029-07-02 12:00:00,Afghanistan,AFG,285.53131433271494
0,2030-07-02 12:00:00,Afghanistan,AFG,287.3547847907669
0,2031-07-02 12:00:00,Afghanistan,AFG,286.69821124933645
0,2032-07-02 12:00:00,Afghanistan,AFG,286.65581116538016
0,2033-07-02 12:00:00,Afghanistan,AFG,286.41616032518147
0,2034-07-02 12:00:00,Afghanistan,AFG,285.8635205778038
0,2035-07-02 12:00:00,Afghanistan,AFG,286.7401931415767
0,2036-07-02 12:00:00,Afghanistan,AFG,287.31097743805566
0,2037-07-02 12:00:00,Afghanistan,AFG,286.5712667082537
0,2038-07-02 12:00:00,Afghanistan,AFG,286.79928270784364
0,2039-07-02 12:00:00,Afghanistan,AFG,286.40632395088255
0,2040-07-02 12:00:00,Afghanistan,AFG,286.0951260807691
0,2041-07-02 12:00:00,Afghanistan,AFG,286.10617066095625
0,2042-07-02 12:00:00,Afghanistan,AFG,287.3452745085084
0,2043-07-02 12:00:00,Afghanistan,AFG,287.03828946002983
0,2044-07-02 12:00:00,Afghanistan,AFG,286.1654790744085
0,2045-07-02 12:00:00,Afghanistan,AFG,286.4328441403379
0,2046-07-02 12:00:00,Afghanistan,AFG,287.3210453749269
0,2047-07-02 12:00:00,Afghanistan,AFG,288.2148278664301
0,2048-07-02 12:00:00,Afghanistan,AFG,287.63146757676316
0,2049-07-02 12:00:00,Afghanistan,AFG,287.35325579304316
0,2050-07-02 12:00:00,Afghanistan,AFG,287.24772426141556
0,2051-07-02 12:00:00,Afghanistan,AFG,287.5071464932806
0,2052-07-02 12:00:00,Afghanistan,AFG,286.4065123775991
0,2053-07-02 12:00:00,Afghanistan,AFG,286.6695056319205
0,2054-07-02 12:00:00,Afghanistan,AFG,286.56335366201745
