poly_idx,time,admin,adm0_a3,var
0,2015-07-02 12:00:00,Afghanistan,AFG,285.92971139286664
0,2016-07-02 12:00:00,Afghanistan,AFG,284.8570075426406
0,2017-07-02 12:00:00,Afghanistan,AFG,284.9979194601633
0,2018-07-02 12:00:00,Afghanistan,AFG,285.73398458350664
0,2019-07-02 12:00:00,Afghanistan,AFG,286.02521431722226
0,2020-07-02 12:00:00,Afghanistan,AFG,286.01964269416874
0,2021-07-02 12:00:00,Afghanistan,AFG,285.5719338639869
0,2022-07-02 12:00:00,Afghanistan,AFG,286.4008458165069
0,2023-07-02 12:00:00,Afghanistan,AFG,287.0924054819551
0,2024-07-02 12:00:00,Afghanistan,AFG,286.23678972261564
0,2025-07-02 12:00:00,Afghanistan,AFG,286.65805197466636
0,2026-07-02 12:00:00,Afghanistan,AFG,285.74489119700263
0,2027-07-02 12:00:00,Afghanistan,AFG,286.20850035479924
0,2028-07-02 12:00:00,Afghanistan,AFG,286.4082116192504
0,2029-07-02 12:00:00,Afghanistan,AFG,286.23108465057675
0,2030-07-02 12:00:00,Afghanistan,AFG,286.5082484453258
0,2031-07-02 12:00:00,Afghanistan,AFG,287.7274777864355
0,2032-07-02 12:00:00,Afghanistan,AFG,287.42526234230434
0,2033-07-02 12:00:00,Afghanistan,AFG,285.9937140492049
0,2034-07-02 12:00:00,Afghanistan,AFG,286.9253121634725
0,2035-07-02 12:00:00,Afghanistan,AFG,286.8331112132171
0,2036-07-02 12:00:00,Afghanistan,AFG,287.0753100505296
0,2037-07-02 12:00:00,Afghanistan,AFG,286.5107567439948
0,2038-07-02 12:00:00,Afghanistan,AFG,287.273778187577
0,2039-07-02 12:00:00,Afghanistan,AFG,287.805103403344
0,2040-07-02 12:00:00,Afghanistan,AFG,287.86136378063657
0,2041-07-02 12:00:00,Afghanistan,AFG,286.78907748410484
0,2042-07-02 12:00:00,Afghanistan,AFG,288.6119507044351
0,2043-07-02 12:00:00,Afghanistan,AFG,287.7540914285135
0,2044-07-02 12:00:00,Afghanistan,AFG,288.6668455428411
0,2045-07-02 12:00:00,Afghanistan,AFG,287.5345809007398
0,2046-07-02 12:00:00,Afghanistan,AFG,287.93299599417463
0,2047-07-02 12:00:00,Afghanistan,AFG,287.57591127529884
0,2048-07-02 12:00:00,Afghanistan,AFG,288.63013183037293
0,2049-07-02 12:00:00,Afghanistan,AFG,287.82875480907876
0,2050-07-02 12:00:00,Afghanistan,AFG,287.0253167787429
0,2051-07-02 12:00:00,Afghanistan,AFG,287.7230616530753
0,2052-07-02 12:00:00,Afghanistan,AFG,287.9330273986475
